Unnamed: 0,id,owner_id,title_x,status,sub_status,seo_url_x,description_x,jobs,submitdate_x,preview_description,deleted,nonpublic,hidebids,type,bidperiod,hourly_project_info,featured,urgent,assisted,active_prepaid_milestone,time_submitted,time_updated,qualifications,language,attachments,hireme,hireme_initial_bid,invited_freelancers,recommended_freelancers,frontend_project_status,nda_signatures,true_location,local,negotiated,negotiated_bid,time_free_bids_expire,can_post_review,files,user_distance,from_user_location,project_collaborations,support_sessions,track_ids,drive_files,nda_details,pool_ids,enterprise_ids,timeframe,deloitte_details,is_escrow_project,is_seller_kyc_required,is_buyer_kyc_required,local_details,equipment,nda_signatures_new,billing_code,enterprises,enterprise_metadata_values,repost_id,client_engagement,contract_signatures,quotation_id,quotation_version_id,enterprise_linked_projects_details,equipment_groups,project_source,project_source_reference,quality_details,previous_recruiter_project_details,project_note,is_quotation_project,quotation_initial_bid,requires_upfront_funding,group_ids,currency_id,currency_code_x,currency_sign,currency_name,currency_exchange_rate_x,currency_country,currency_is_external,currency_is_escrowcom_supported,budget_minimum_x,budget_maximum_x,budget_name,budget_project_type,budget_currency_id,bid_stats_bid_count_x,bid_stats_bid_avg_x,upgrades_featured,upgrades_sealed,upgrades_nonpublic,upgrades_fulltime,upgrades_urgent,upgrades_qualified,upgrades_NDA,upgrades_assisted,upgrades_active_prepaid_milestone,upgrades_ip_contract,upgrades_success_bundle,upgrades_non_compete,upgrades_project_management,upgrades_pf_only,upgrades_recruiter,upgrades_listed,upgrades_extend,upgrades_unpaid_recruiter,upgrades_premium,upgrades_enterprise,location_country_name,location_country_flag_url,location_country_code,location_country_highres_flag_url,location_country_flag_url_cdn,location_country_highres_flag_url_cdn,location_country_iso3,location_country_region_id,location_country_phone_code,location_country_demonym,location_country_person,location_country_seo_url,location_country_sanction,location_country_language_code,location_country_language_id,location_city,location_latitude,location_longitude,location_vicinity,location_administrative_area,location_full_address,location_administrative_area_code,location_postal_code,location_id,project_reject_reason_description,project_reject_reason_message,hourly_project_info_commitment_hours,hourly_project_info_commitment_interval,hourly_project_info_duration_enum,query,title_y,seo_url_y,submitdate_y,budget_minimum_y,budget_maximum_y,currency_code_y,currency_exchange_rate_y,bid_stats_bid_count_y,bid_stats_bid_avg_y,budget_maximum_usd_x,budget_minimum_usd_x,description_y,title_existing,seo_url_existing,submitdate_existing,budget_minimum_existing,budget_maximum_existing,currency_code_existing,currency_exchange_rate_existing,bid_stats_bid_count_existing,bid_stats_bid_avg_existing,budget_maximum_usd_y,budget_minimum_usd_y,description_existing,title_filtered,seo_url_filtered,submitdate_filtered,budget_minimum_filtered,budget_maximum_filtered,currency_code_filtered,currency_exchange_rate_filtered,bid_stats_bid_count_filtered,bid_stats_bid_avg_filtered,budget_maximum_usd_existing,budget_minimum_usd_existing,description_filtered,title,seo_url,submitdate,budget_minimum,budget_maximum,currency_code,currency_exchange_rate,bid_stats_bid_count,bid_stats_bid_avg,budget_maximum_usd_filtered,budget_minimum_usd_filtered,description,proposal
0,37876833,62521667,Python Developer for Script Modification,active,,python/Python-Developer-for-Script-Modification,,,1710395830,"I'm seeking a proficient Python developer to perform modifications on existing Python scripts, resol",False,False,False,fixed,7,,False,False,,,1710395830,1710417611.0,,en,,False,,,,open,,,False,False,,1710392230.0,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],11,INR,₹,Indian Rupee,0.012071,IN,False,False,600.0,1500.0,,,,7,1154.2857142857142,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,python,,,,,,,,,,,,,Python Developer for Script Modification,python/Python-Developer-for-Script-Modification,2024-03-14 05:57:10,600.0,1500.0,INR,0.012071,7.0,1154.2857142857142,18.1065,7.2426,"I'm seeking a proficient Python developer to perform modifications on existing Python scripts, resolving any bugs and enhancing overall functionality and efficiency. The project also involves translating VBScripts to Python while retaining or ideally improving their original functionality. An ideal candidate should have:

- An excellent understanding of Python and its libraries, particularly Django.
- Prior experience in web development and automation tasks.
- An ability to effectively troubleshoot and resolve bugs.
- Proven experience in code efficiency optimization.
- Familiarity with VBScript is beneficial but not obligatory.

The main goal of this project is to enhance our system's functionality, achieve better efficiency, and ensure our code is bug-free. Please show examples of relevant projects in your bid, especially those involving the Django library.",Python Developer for Script Modification,python/Python-Developer-for-Script-Modification,2024-03-14 05:57:10,600.0,1500.0,INR,0.012071,7.0,1154.2857142857142,18.1065,7.2426,"I'm seeking a proficient Python developer to perform modifications on existing Python scripts, resolving any bugs and enhancing overall functionality and efficiency. The project also involves translating VBScripts to Python while retaining or ideally improving their original functionality. An ideal candidate should have:

- An excellent understanding of Python and its libraries, particularly Django.
- Prior experience in web development and automation tasks.
- An ability to effectively troubleshoot and resolve bugs.
- Proven experience in code efficiency optimization.
- Familiarity with VBScript is beneficial but not obligatory.

The main goal of this project is to enhance our system's functionality, achieve better efficiency, and ensure our code is bug-free. Please show examples of relevant projects in your bid, especially those involving the Django library.",Python Developer for Script Modification,python/Python-Developer-for-Script-Modification,2024-03-14 05:57:10,600.0,1500.0,INR,0.01207,7.0,1154.2857142857142,18.105,7.242000000000001,"I'm seeking a proficient Python developer to perform modifications on existing Python scripts, resolving any bugs and enhancing overall functionality and efficiency. The project also involves translating VBScripts to Python while retaining or ideally improving their original functionality. An ideal candidate should have:

- An excellent understanding of Python and its libraries, particularly Django.
- Prior experience in web development and automation tasks.
- An ability to effectively troubleshoot and resolve bugs.
- Proven experience in code efficiency optimization.
- Familiarity with VBScript is beneficial but not obligatory.

The main goal of this project is to enhance our system's functionality, achieve better efficiency, and ensure our code is bug-free. Please show examples of relevant projects in your bid, especially those involving the Django library.",
9,37877182,29914837,Skilled Python Developer for Cross-Platform Application,active,,python/Skilled-Python-Developer-for-Cross,,,1710402009,a full stack developer. for a very sophisticated project. People from Rural background like Bihar jh,False,False,False,fixed,7,,False,False,,,1710402009,1710402009.0,,en,,False,,,,open,,,False,False,,1710398409.0,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],11,INR,₹,Indian Rupee,0.012069,IN,False,False,37500.0,75000.0,,,,26,65567.26923076923,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,python,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,37876019,3973140,OAuth2 Python Script for Outlook and Yahoo,active,,python/OAuth-Python-Script-for-Outlook,,,1710375515,I am seeking an experienced Python developer who is familiar with OAuth 2.0. Key responsibilities wi,False,False,False,fixed,7,,False,False,,,1710375515,1710419045.0,,en,,False,,,,open,,,False,False,,1710371915.0,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],1,USD,$,US Dollar,1.0,US,False,True,10.0,30.0,,,,8,21.5,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,python,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,37878161,72882119,Python Developer with ML expert,active,,python/Python-Developer-with-expert-37878161,,,1710420838,"Please see attachment too. 

We are seeking a talented and experienced freelance Python developer to",False,False,False,fixed,7,,False,False,,,1710420838,1710420838.0,,en,,False,,,,open,,,False,False,,1710417238.0,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],1,USD,$,US Dollar,1.0,US,False,True,30.0,250.0,,,,1,240.0,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,python,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,37879114,75119992,API Development for AI Data Operations,active,,software-architecture/API-Development-for-Data-Operations,,,1710440388,I'm searching for an expert Python developer who can create an advanced API for my artificial intell,False,False,False,fixed,7,,False,False,,,1710440388,1710440388.0,,en,,False,,,,open,,,False,False,,1710435945.0,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],1,USD,$,US Dollar,1.0,US,False,True,30.0,250.0,,,,5,204.0,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,python,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,37879123,24979827,AI and Machine Learning Expert,active,,python/Machine-Learning-Expert-37879123,,,1710439677,"I am seeking a top-tier expert in AI and Machine Learning, with specific proficiency in Python and S",False,False,False,fixed,7,,False,False,,,1710439677,1710439677.0,,en,,False,,,,open,,,False,False,,1710439797.0,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],11,INR,₹,Indian Rupee,0.012056,IN,False,False,15000.0,20000.0,,,,9,17577.777777777777,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,python,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,37879000,63900060,Python Telegram Bot For Broadcaster -- 2,active,,php/Python-Telegram-Bot-For-Broadcaster,,,1710437649,I am looking for a seasoned Python developer with experience in Telegram bots. The bot should automa,False,False,False,fixed,7,,False,False,,,1710437649,1710437649.0,,en,,False,,,,open,,,False,False,,1710434049.0,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],11,INR,₹,Indian Rupee,0.012056,IN,False,False,600.0,1500.0,,,,2,900.0,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,python,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,37878987,14526212,Migrate python script baremetal pc to docker,active,,docker/Migrate-python-script-baremetal-docker,,,1710437435,It is necessary to create a container starting already from a working pc where they run correctly at,False,False,False,fixed,7,,False,False,,,1710437435,1710437435.0,,en,,False,,,,open,,,False,False,,1710433835.0,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],1,USD,$,US Dollar,1.0,US,False,True,30.0,250.0,,,,12,128.75,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,python,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,37878934,63900060,Python Telegram Bot For Broadcaster,active,,python/Python-Telegram-Bot-For-Broadcaster,,,1710436153,I am looking for a seasoned Python developer with experience in Telegram bots. The bot should automa,False,False,False,fixed,7,,False,False,,,1710436153,1710436153.0,,en,,False,,,,open,,,False,False,,1710432553.0,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],11,INR,₹,Indian Rupee,0.012056,IN,False,False,600.0,1500.0,,,,1,800.0,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,python,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,37878931,75097662,"(Contract)Seeking Ambitious versatile Software Engineer C++ Developer for API Scraping, Websocket",active,,python/Contract-Seeking-Ambitious-versatile,,,1710436095,"I am in need of an expert C++ developer, specifically with solid experience in web API scraping for ",False,False,False,fixed,7,,False,False,,,1710436095,1710436095.0,,en,,False,,,,open,,,False,False,,1710432453.0,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],1,USD,$,US Dollar,1.0,US,False,True,10.0,30.0,,,,7,45.714285714285715,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,python,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,37878818,10393889,Python Dev for Web Application Development,active,,python/Python-Dev-for-Web-Application,,,1710433713,I'm in need of a proficient Python Full Stack developer to help in designing and building a comprehe,False,False,False,fixed,7,,False,False,,,1710433713,1710433713.0,,en,,False,,,,open,,,False,False,,1710430113.0,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],1,USD,$,US Dollar,1.0,US,False,True,30.0,250.0,,,,49,144.87755102040816,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,python,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,37878788,27292200,Urgent API Integration with Python with amazon lambda -- 2,active,,php/Urgent-API-Integration-with-Python,,,1710433099,"I need someone with experience in amazon lambda and able to make an integration in 24 hours..

The w",False,False,False,fixed,7,,False,False,,,1710433099,1710433099.0,,en,,False,,,,open,,,False,False,,1710429499.0,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],1,USD,$,US Dollar,1.0,US,False,True,30.0,250.0,,,,22,188.36363636363637,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,python,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,37878786,63900060,Python Dev for Numerical Data Cleaning -- 2,active,,python/Python-Dev-for-Numerical-Data-37878786,,,1710432993,I need an experienced Python developer to carry out data processing tasks on numerical data. This wi,False,False,False,fixed,7,,False,False,,,1710432993,1710432993.0,,en,,False,,,,open,,,False,False,,1710429393.0,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],11,INR,₹,Indian Rupee,0.012056,IN,False,False,600.0,1500.0,,,,6,958.1666666666666,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,python,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,37878764,75096655,Small Tasks Test for Long Term Work | Python: OpenAI --> Anthropic ++ -- 2,active,,python/Small-Tasks-Test-for-Long,,,1710432547,"Looking for someone who can do these test tasks today.

If you can, there is a ton of work and hours",False,False,False,fixed,7,,False,False,,,1710432547,1710432547.0,,en,,False,,,,open,,,False,False,,1710428879.0,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],9,CAD,$,Canadian Dollar,0.739257,CA,False,False,20.0,80.0,,,,14,53.07142857142857,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,python,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,37879172,54430857,Kurdish Speech-to-Text Software with DeepSpeech,active,,python/Kurdish-Speech-Text-Software-with,,,1710440794,"As an end user with a specific need, I am looking for a skilled developer proficient in Python to cr",False,False,False,fixed,7,,False,False,,,1710440794,1710440794.0,,en,,False,,,,open,,,False,False,,1710437194.0,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],1,USD,$,US Dollar,1.0,US,False,True,10.0,30.0,,,,1,20.0,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,python,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,37857340,61917866,Teen Patti Game Backend Setup I Have source code bduget is 4k,active,,django/Teen-Patti-Game-Backend-Setup,,,1710490706,I'm in need of a skilled developer to setup the backend for my online Teen Patti game. Despite skipp,False,False,False,fixed,7,,False,False,,,1710490706,1710490706.0,,en,,False,,,,open,,,False,False,,1709953627.0,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],11,INR,₹,Indian Rupee,0.012065,IN,False,False,1500.0,12500.0,,,,10,10900.0,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,python,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,37881079,74917072,Python-Based Bybit Long Trading Bot,active,,python/Python-Based-Bybit-Long-Trading,,,1710490310,I am looking for an experienced developer with proficiency in Python and JavaScript to aid in the de,False,False,False,fixed,63,,False,False,,,1710490310,1710490310.0,,en,,False,,,,open,,,False,False,,1710486679.0,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],1,USD,$,US Dollar,1.0,US,False,True,750.0,1500.0,,,,17,1159.1176470588234,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,python,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,37881034,54339514,Urgent Python Developer for Data Analysis,active,,python/Urgent-Python-Developer-for-Data,,,1710489458,"I need an adept Python developer, proficient in using Jupiter notebook and familiar with the Pandas ",False,False,False,fixed,7,,False,False,,,1710489458,1710489458.0,,en,,False,,,,open,,,False,False,,1710485858.0,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],11,INR,₹,Indian Rupee,0.012065,IN,False,False,600.0,1500.0,,,,14,2160.714285714286,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,python,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,37881031,71192063,Python Programmer to Capture audio only from Online Meetings using WEB BROWSER.,active,,python/Python-Programmer-Capture-audio-only,,,1710489411,Looking for a skilled Python developer to build an automatic audio capture system for online meeting,False,False,False,fixed,7,,False,False,,,1710489411,1710489411.0,,en,,False,,,,open,,,False,False,,1710485811.0,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],11,INR,₹,Indian Rupee,0.012065,IN,False,False,1500.0,12500.0,,,,9,9300.0,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,python,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,37880984,25209053,Multi-Talented Python Developer Needed,active,,python/Multi-Talented-Python-Developer-Needed,,,1710488209,"I am on the lookout for a versatile Python developer who can who can create a Trading System for me
",False,False,False,fixed,7,,False,False,,,1710488209,1710488209.0,,en,,False,,,,open,,,False,False,,1710484594.0,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],11,INR,₹,Indian Rupee,0.012065,IN,False,False,1500.0,12500.0,,,,5,8740.0,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,python,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,37880890,46963614,Raspberry Pi Audio Streaming Enthusiast Needed,active,,python/Raspberry-Audio-Streaming-Enthusiast,,,1710486171,"I'm after someone skilled in Python and comfortable with Raspberry Pi functionality, specifically re",False,False,False,fixed,7,,False,False,,,1710486171,1710486171.0,,en,,False,,,,open,,,False,False,,1710482571.0,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],1,USD,$,US Dollar,1.0,US,False,True,250.0,750.0,,,,27,520.925925925926,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,python,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,37880850,7821055,Python Search Trend Analysis,active,,python/Python-Search-Trend-Analysis,,,1710485403,Analyzing google search trends using python lib and api. Better to use free api.,False,False,False,hourly,7,,False,False,,,1710485403,1710485403.0,,en,,False,,,,open,,,False,False,,1710481803.0,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],1,USD,$,US Dollar,1.0,US,False,True,2.0,8.0,,,,13,7.230769230769231,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,week,unspecified,python,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,37880735,75130922,Video Interview Support & Software Development,active,,javascript/Video-Interview-Support-Software,,,1710484080,I'm currently in need of a highly efficient professional who can seamlessly navigate between the rol,False,False,False,hourly,7,,False,False,,,1710484080,1710484080.0,,en,,False,,,,open,,,False,False,,1710536825.0,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],1,USD,$,US Dollar,1.0,US,False,True,25.0,50.0,,,,62,35.58870967741935,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,week,unspecified,python,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,37880634,70497396,Python Developer for Open-Source Project,active,,python/Python-Developer-for-Open-Source-37880634,,,1710480655,I'm on the hunt for a skilled Python developer to aid in a project focused on using open-source code,False,False,False,hourly,7,,False,False,,,1710480655,1710480655.0,,en,,False,,,,open,,,False,False,,1710477043.0,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],11,INR,₹,Indian Rupee,0.012065,IN,False,False,750.0,1250.0,,,,32,1054.75,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,week,unspecified,python,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,37880565,1977094,FileMaker Developer with Python Integration Skills,active,,python/FileMaker-Developer-with-Python,,,1710479320,We are seeking a freelance FileMaker Developer skilled in integrating Python scripts into FileMaker ,False,False,False,fixed,7,,False,False,,,1710479320,1710479320.0,,en,,False,,,,open,,,False,False,,1710475720.0,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],3,AUD,$,Australian Dollar,0.6554,AU,False,True,30.0,250.0,,,,13,142.30769230769232,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,python,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,37881342,75134299,Pivot Table Automation with Python,active,,python/Pivot-Table-Automation-with-Python,,,1710495869,"I require assistance with automating pivot table creation in Excel, using Python scripts. The pivot ",False,False,False,hourly,7,False,False,,,1710495869.0,1710495869,,en,,False,,,,open,,,False,False,,1710492260.0,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],11,INR,₹,Indian Rupee,0.012067,IN,False,False,100.0,400.0,,,,40.0,week,unspecified,2,250.0,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,python,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,37881447,54430857,Python Developer for Speech-to-Text Creation,active,,python/Python-Developer-for-Speech-Text-37881447,,,1710497764,I'm seeking an experienced Python developer proficient in working with libraries to create a speech-,False,False,False,fixed,7,,False,False,,,1710497764,1710497764.0,,en,,False,,,,open,,,False,False,,1710494164.0,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],1,USD,$,US Dollar,1.0,US,False,True,10.0,30.0,,,,0,,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,python,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,37881473,73407115,Automotive Dashboard programming  -- 2,active,,software-architecture/Automotive-Dashboard-programming,,,1710498461,I am looking for a freelancer who can assist me with a Raspberry Pi project. The specific tasks are ,False,False,False,fixed,7,,False,False,,,1710498461,1710498510.0,,en,,False,,,,open,,,False,False,,1710494841.0,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],3,AUD,$,Australian Dollar,0.656414,AU,False,True,1500.0,3000.0,,,,12,2212.5,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,python,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,37881477,70633737,Multilingual PDF Text Replacement Script,active,,python/Multilingual-PDF-Text-Replacement-Script,,,1710498485,"As a client, I am in need of a proficient python or java developer with a strong understanding of Li",False,False,False,fixed,7,,False,False,,,1710498485,1710498485.0,,en,,False,,,,open,,,False,False,,1710494885.0,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],1,USD,$,US Dollar,1.0,US,False,True,50.0,75.0,,,,1,63.0,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,python,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,37880464,14558179,OCR System: Python & ML Expert,active,,python/OCR-System-Python-Expert,,,1710476274,I'm in need of a skillful Python and Machine Learning expert who can assist me with the development ,False,False,True,fixed,7,,False,False,,,1710476274,1710498015.0,,en,,False,,,,open,,,False,False,,1710472674.0,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],3,AUD,$,Australian Dollar,0.656414,AU,False,True,10.0,80.0,,,,6,217.5,False,True,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,python,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,37881565,66011896,"AI data analysis & comparison of data
",active,,machine-learning/data-analysis-comparison-data,,,1710500166,"Description:

We are seeking a skilled developer to create an innovative tool that automates the ana",False,False,False,fixed,7,,False,False,,,1710500166,1710500166.0,,en,,False,,,,open,,,False,False,,1710500466.0,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],11,INR,₹,Indian Rupee,0.012069,IN,False,False,12500.0,37500.0,,,,3,21500.0,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,python,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,37881550,66011896,"I need a Python and NLP Developer
",active,,python/need-Python-NLP-Developer,,,1710499848,"I have a Natural Language Processing project now.

I should finish it in 2~3 days.

I will explain i",False,False,False,fixed,7,,False,False,,,1710499848,1710499848.0,,en,,False,,,,open,,,False,False,,1710500148.0,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],11,INR,₹,Indian Rupee,0.012069,IN,False,False,1500.0,12500.0,,,,11,11836.363636363636,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,python,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
